binCapacity,id,wardID,binColor,binID,binCategory,binFullnessThreshold,location.coordinates,location.type,deviceInfo.rfID,deviceInfo.deviceID
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,788,Dustbin,80,"[82.995446, 25.333732]",Point,E200637C9227163166147858,GBIN000788
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,37,Green,789,Dustbin,80,"[82.997743, 25.326986]",Point,E200637C923296B16614A65A,GBIN000789
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,3,Green,79,Dustbin,80,"[82.966037, 25.317303]",Point,E200637C9209BB31661402EC,GBIN000072
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,790,Dustbin,80,"[82.994761, 25.323784]",Point,E200637C920880B16613FE02,GBIN000790
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,791,Dustbin,80,"[82.987592, 25.322024]",Point,E200637C923C55716614CD55,GBIN000791
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,792,Dustbin,80,"[82.987932, 25.319897]",Point,E200637C92960F316615883C,GBIN000792
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,793,Dustbin,80,"[82.988838, 25.313571]",Point,E200637C920915B166140056,GBIN000793
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,62,Green,794,Dustbin,80,"[82.991213, 25.310878]",Point,E200637C928C7231661561C8,GBIN000794
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,62,Green,795,Dustbin,80,"[82.990069, 25.311964]",Point,E200637C924015F16614DC57,GBIN000795
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,796,Dustbin,80,"[82.988058, 25.306489]",Point,E200637C923993316614C24C,GBIN000796
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,798,Dustbin,80,"[82.986296, 25.305977]",Point,E200637C92C708F166164C23,GBIN000798
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,799,Dustbin,80,"[82.984558, 25.305479]",Point,E200637C921AF171661447C5,GBIN000799
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,19,Green,80,Dustbin,80,"[82.972543, 25.304385]",Point,E200637C9202D2316613E748,GBIN000098
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,800,Dustbin,80,"[82.983021, 25.30575]",Point,E200637C9241C1F16614E307,GBIN000800
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,801,Dustbin,80,"[82.983194, 25.305934]",Point,E200637C9205C5F16613F317,GBIN000801
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,19,Green,802,Dustbin,80,"[82.982217, 25.305636]",Point,E200637C923C56F16614CD5B,GBIN000802
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,19,Green,803,Dustbin,80,"[82.979501, 25.306173]",Point,E200637C92409E716614DE79,GBIN000803
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,19,Green,804,Dustbin,80,"[82.977181, 25.305999]",Point,E200637C920BB6F166140ADB,GBIN000804
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,45,Green,805,Dustbin,80,"[82.995554, 25.305213]",Point,E200637C920E47316614151C,GBIN000805
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,25,Green,806,Dustbin,80,"[82.990963, 25.298076]",Point,E200637C922B7771661489DD,GBIN000806
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,13,Green,807,Dustbin,80,"[82.967687, 25.274086]",Point,E200637C920672B16613F5CA,GBIN000807
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,40,Green,808,Dustbin,80,"[82.992149, 25.29732]",Point,E200637C923641316614B504,GBIN000808
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,45,Green,809,Dustbin,80,"[82.998366, 25.295987]",Point,E200637C9201DEF16613E37B,GBIN000809
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,63,Green,810,Dustbin,80,"[82.99949, 25.296259]",Point,E200637C922AB1F1661486C7,GBIN000810
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,68,Green,811,Dustbin,80,"[83.001047, 25.295812]",Point,E200637C929611F166158847,GBIN000811
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,14,Green,812,Dustbin,80,"[82.999132, 25.294644]",Point,E200637C922BCFF166148B3F,GBIN000812
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,51,Green,813,Dustbin,80,"[83.000692, 25.3002]",Point,E200637C91A9DCF166132F73,GBIN000813
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,51,Green,814,Dustbin,80,"[83.000687, 25.300052]",Point,E200637C924576B16614F1DA,GBIN000814
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,45,Green,815,Dustbin,80,"[82.996855, 25.301732]",Point,E200637C920871B16613FDC6,GBIN000815
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,45,Green,816,Dustbin,80,"[82.997869, 25.301244]",Point,E200637C9244E6716614EF99,GBIN000816
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,817,Dustbin,80,"[82.988624, 25.310937]",Point,E200637C92019CF16613E273,GBIN000817
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,10,Green,818,Dustbin,80,"[82.940419, 25.361324]",Point,E200637C923F27F16614D89G,GBIN000818
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,34,Green,819,Dustbin,80,"[82.986893, 25.34404]",Point,E200637C923578316614B1E0,GBIN000819
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,3,Green,82,Dustbin,80,"[82.96492, 25.316159]",Point,E200637C923F65F16614D997,GBIN000013
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,34,Green,820,Dustbin,80,"[82.986724, 25.343932]",Point,E200637C9227EFB166147BBE,GBIN000820
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,10,Green,821,Dustbin,80,"[82.937328, 25.362605]",Point,E200637C9238E5B16614BF32,GBIN000821
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,10,Green,822,Dustbin,80,"[82.934862, 25.364058]",Point,E200637C9216963166143658,GBIN000822
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,15,Green,823,Dustbin,80,"[82.969151, 25.352652]",Point,E200637C9229AD31661482B4,GBIN000823
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,15,Green,824,Dustbin,80,"[82.977354, 25.348518]",Point,E200637C91A4BD7166131AF5,GBIN000824
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,825,Dustbin,80,"[82.990138, 25.316355]",Point,E200637C92129EF16614267B,GBIN000825
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,826,Dustbin,80,"[82.989947, 25.332546]",Point,E200637C92454EF16614F13B,GBIN000826
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,827,Dustbin,80,"[82.987834, 25.306501]",Point,E200637C921C44F166144D13,GBIN000827
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,828,Dustbin,80,"[82.986257, 25.305941]",Point,E200637C92C708F166164C18,GBIN000828
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,83,Dustbin,80,"[82.986408, 25.305966]",Point,E200637C928BFF7166155FFD,GBIN000051
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,0,Green,84,Dustbin,80,"[82.964438, 25.313163]",Point,E200637C922B5D3166148DE4,GBIN000046
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,0,Green,85,Dustbin,80,"[82.964035, 25.315517]",Point,E200637C921495F166142E57,GBIN000030
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,88,Dustbin,80,"[82.987528, 25.323701]",Point,E200637C91A55AF166131D6B,GBIN000083
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,73,Green,9,Dustbin,80,"[82.992476, 25.318902]",Point,E200637C92BDE4F166162793,GBIN000100
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,27,Green,93,Dustbin,80,"[82.986183, 25.305855]",Point,E200637C920B5B716614096D,GBIN000014
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,59,Green,95,Dustbin,80,"[82.973878, 25.302629]",Point,E200637C9289F671661557D9,GBIN000004
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,96,Dustbin,80,"[82.97416, 25.309598]",Point,E200637C92CF3B3166166CEC,GBIN000037
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,0,Green,98,Dustbin,80,"[82.963804, 25.315423]",Point,E200637C92A007316615B01C,GBIN001348
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,19,Green,99,Dustbin,80,"[82.974844, 25.308547]",Point,E200637C9285D47166154751,GBIN000099
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,29,Green,311,Dustbin,80,"[82.982632, 25.281965]",Point,E200637C920204316613G501,GBIN000551
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,86,Green,358,Dustbin,80,"[83.009112, 25.336656]",Point,E200637C92BCC17166162334,GBIN000490
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,5000,Dustbin,80,"[82.986972, 25.310925]",Point,E200637C92CE7231661669C8,GBIN000573
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,5001,Dustbin,80,"[82.992628, 25.313166]",Point,E200637C923D02B16614D00A,GBIN000460
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,62,Green,5002,Dustbin,80,"[82.991471, 25.31015]",Point,E200637C921210B166142442,GBIN000472
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,18,Green,5010,Dustbin,80,"[82.983076, 25.32441]",Point,E200637C920632F16613F4CB,GBIN000525
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,3,Green,5013,Dustbin,80,"[82.970898, 25.316618]",Point,E200637C92093BB1661400EE,GBIN000622
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,0,Green,5016,Dustbin,80,"[82.963175, 25.313949]",Point,E200637C928E167166156859,GBIN000027
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,5023,Dustbin,80,"[82.973788, 25.309815]",Point,E200637C922C6C3166148DB0,GBIN000635
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,5024,Dustbin,80,"[82.98708, 25.3342]",Point,E200637C92C344F166163D13,GBIN00034
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,5033,Dustbin,80,"[82.991492, 25.330863]",Point,E200637C921CB7B166144EDE,GBIN000353
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,5034,Dustbin,80,"[82.992538, 25.333747]",Point,E200637C923B41316614C904,GBIN000758
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,34,Green,5038,Dustbin,80,"[82.988937, 25.343089]",Point,E200637C9282B5B166153AD6,GBIN000659
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,5043,Dustbin,80,"[82.989188, 25.317328]",Point,E200637C9285D6B16615475A,GBIN000748
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,5050,Dustbin,80,"[82.992953, 25.333028]",Point,E200637C92436AF16614E9AB,GBIN000338
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,5051,Dustbin,80,"[82.995627, 25.332356]",Point,E200637C924194B16614E252,GBIN000676
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,34,Green,5053,Dustbin,80,"[82.988937, 25.343089]",Point,E200637C9239C9716614C325,GBIN000543
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,5056,Dustbin,80,"[82.994093, 25.320092]",Point,E200637C92122D71661424B5,GBIN000670
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,56,Green,5065,Dustbin,80,"[83.028943, 25.327072]",Point,E200637C9234F4B16614AFD2,GBIN000549
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,5066,Dustbin,80,"[83.006523, 25.335413]",Point,E200637C9216FBF1661437EF,GBIN000409
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,5067,Dustbin,80,"[83.003561, 25.334609]",Point,E200637C9200D1B16613DF46,GBIN000479
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,5079,Dustbin,80,"[83.002209, 25.328541]",Point,E200637C929334B166157CD2,GBIN000406
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,11,Green,5082,Dustbin,80,"[83.005778, 25.281184]",Point,E200637C920534F16613F0D3,GBIN000405
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,56,Green,5084,Dustbin,80,"[83.027491, 25.328625]",Point,E200637C92367C316614B5F0,GBIN000719
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,25,Green,5089,Dustbin,80,"[82.99193, 25.300235]",Point,E200637C92B021716615F085,GBIN000405
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,8,Green,5090,Dustbin,80,"[83.032668, 25.327789]",Point,E200637C9234B8716614AEE1,GBIN00502
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,90,Green,5091,Dustbin,80,"[83.014733, 25.333153]",Point,E200637C92C9B231661656C8,GBIN000755
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,5092,Dustbin,80,"[83.002996, 25.333287]",Point,E200637C924349B16614E926,GBIN000673
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,5093,Dustbin,80,"[82.988888, 25.310095]",Point,E200637C92007AB16613DDEA,GBIN000586
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,75,Green,5098,Dustbin,80,"[83.017314, 25.32671]",Point,E200637C923DAB716614D2AD,GBUN000705
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,86,Green,5099,Dustbin,80,"[83.008807, 25.336461]",Point,E200637C92019AF16613E26B,GBIN000524
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,5100,Dustbin,80,"[83.002996, 25.333287]",Point,E200637C922B85B166148A16,GBIN000420
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,5105,Dustbin,80,"[83.003238, 25.329556]",Point,E200637C921AC03166144700,GBIN000720
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,5107,Dustbin,80,"[83.006411, 25.329026]",Point,E200637C91A1877166130E1D,GBIN000358
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,5108,Dustbin,80,"[83.003238, 25.329556]",Point,E200637C9207ECB16613FBB2,GBIN000027
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,5109,Dustbin,80,"[83.003238, 25.329556]",Point,E200637C9213FDB166142BF6,GBIN000327
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,4,Green,651,Dustbin,80,"[82.977425, 25.31029]",Point,E200637C92AA5A716615D969,GBIN000651
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,26,Green,674,Dustbin,80,"[83.011463, 25.359609]",Point,E200637C921CDA7166144F69,GBIN000674
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,15,Green,680,Dustbin,80,"[82.976869, 25.348386]",Point,E200637C921AD0B166144742,GBIN000680
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,29,Green,719,Dustbin,80,"[82.985603, 25.284328]",Point,E200637C92CF3B7166166CCE,GBIN000719
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,31,Green,720,Dustbin,80,"[82.992321, 25.27912]",Point,E200637C92CF3B7166166CED,GBIN000720
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,33,Green,747,Dustbin,80,"[83.025028, 25.373247]",Point,E200637C920FD5F166141B57,GBIN000747
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,782,Dustbin,80,"[82.988962, 25.332384]",Point,E200637C9229153166148054,GBIN000782
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,34,Green,1008,Dustbin,80,"[82.99671, 25.34163]",Point,E200637C9201FBB16613E3EE,GBIN001008
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,34,Green,101,Dustbin,80,"[82.986688, 25.344319]",Point,E200637C923383716615AA0D,GBIN000160
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,45,Green,1016,Dustbin,80,"[82.99865, 25.30577]",Point,E20030841710014520504165,GBIN001016
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,34,Green,102,Dustbin,80,"[82.986867, 25.344319]",Point,E200637C921246F16614251B,GBIN000312
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,1020,Dustbin,80,"[83.00392, 25.33511]",Point,E2003031170401081440832C,GBIN001020
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,13,Green,1022,Dustbin,80,"[82.98323, 25.26934]",Point,E200637C9206CD316613F734,GBIN001022
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,11,Green,1025,Dustbin,80,"[82.99906, 25.28826]",Point,E200500759060251172066C3,GBIN001025
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,11,Green,1026,Dustbin,80,"[82.99903, 25.28829]",Point,E20000153507010213408F36,GBIN001026
